index,Text
03203,ودا اللي بيخلي الكل في واشنطن
03204,بغض النظر عن انتماؤه الجمهوري أو الديمقراطي 
03205,يسمع لها وينتبه لكلامها جدا لما تتكلم
03206,علشان كدا كان من المنطقي تماما
03207, إن يلين تكون هي رأس حربة الفريق الأمريكي
03208, اللي شن هجوم اقتصادي غير مسبوق على روسيا
03209, بعد غزوها لأوكرانيا 
03210, الهجوم اللي للصدفة العجيبة 
03211,يلين اشتبكت خلاله مع شخصية تقيلة
03212, مماثلة لها في روسيا وهي إلفيرا نابيولينا
03213,محافظة البنك المركزي الروسي 
03214,اللي بتعتبر واحدة من أفضل 
03215,محافظي البنوك المركزية في العالم
03216, وصاحبة الفضل الأكبر
03217, في عدم انهيار الاقتصاد الروسي
03218, اللي يلين بتحاول تهده بقى لها أكتر من سنة
03219,في حلقة النهار دا هنلقي نظرة سريعة 
03220,على مسيرة الأمريكية يلين 
03221,وعلى خناقتها وتحديها للروسية نابيولينا
03222,أنا أشرف إبراهيم
03223, ودا المخبر الاقتصادي
03224,مستشار الأمن القوي الأمريكي
03225, جيك سوليفان
03226,أو غرفة العمليات الموجودة في الطابق السفلي
03227, للجناح الغربي في البيت الأبيض
03228,دي الغرفة اللي الرئيس الأمريكي جو بايدن
03229, بيدير فيها الأزمات الداخلية والخارجية
03230, واللي فيها كل التجهيزات الممكنة
03231, اللي بتدي الرئيس سلطة القيادة والسيطرة 
03232,على القوات الأمريكية في جميع أنحاء العالم
03233,المهم سوليفان دعا في الاجتماع
03234, كبار المسؤولين في الاستخبارات والأمن القومي 
03235,علشان يناقشوا التطورات الحاصلة على حدود أوكرانيا
03236,ودا في الوقت اللي كان فيه الرئيس الروسي 
03237,فلاديمير بوتين
03238, بيحشد قواته هناك
03239,الأمريكان كانوا حاسين إن بوتين هيدخل أوكرانيا 
03240,وكانوا عاوزين يستعدوا من بدري للرد عليه
03241,بس السؤال بقى هيردوا عليه إزاي 
03242,أوكرانيا مش عضو في حلف شمال الأطلسي الناتو 
03243,وبالتالي مفيش مبرر قوي
03244, يخلي الجيش الأمريكي يصطدم مع
03245, الجيش الروسي ويشتبك معه عسكريا
03246, علشان يحمي أوكرانيا 
03247, وبعدين حتى لو أوكرانيا كانت عضو في الناتو
03248, ففيه مشكلة تانية
03249,وهي إن الشعب الأمريكي اللي شاف بعينه 
03250,من الحروب اللي خاضها الجيش 
03251,في أفغانستان والعراق مش هيساند غالبا
03252, تورط أمريكا في حرب من جديد علشان خاطر أوكرانيا
03253,والأهم من كل دا هو إن تورط أمريكا في حرب مباشرة 
03254,مع قوة نووية زي روسيا
03255, بيديرها رئيس لا يمكن توقع رد فعله زي بوتين 
03256,ممكن يخلي الأمور تخرج عن نطاق السيطرة 
03257,والاشتباك المسلح يتحول لحرب نووية
03258,وبناء عليه فكرة الاشتباك المباشر مع الجيش الروسي
03259, مكنتش مطروحة كحل بالنسبة للأمريكيين 
03260,طيب هل دا معناه إن الأمريكان هيقفوا يتفرجوا 
03261,على بوتين وهو بيدخل أوكرانيا 
03262,اللي موجود على حدودها 
03263,أربع دول أعضاء في حلف الناتو 
03264,اللي هم بولندا والمجر ورومانيا وسلوفاكيا 
03265,طبعا لأ
03266,الأمريكان قرروا إنهم هيرسلوا أسلحة لأوكرانيا
03267, وهيشاركوا معاها أي معلومات استخباراتية
03268, ممكن تفيدهم في التصدي للروس 
03269, بس دا برضو مش كفاية 
03270, جيك سوليفان كان عاوز يستهدف بوتين شخصيا
03271, ويضربه في أكتر مكان ممكن يكون مؤلم له
03272, وهو الاقتصاد
03273,الأمريكان مكنوش عاوزين يستهدفوا
03274,الاقتصاد الروسي 
03275,بشوية عقوبات حنينة
03276, لأ 
03277,هما كانوا عاوزين يقلبوا الاقتصاد العالمي كله 
03278,عليه حرفيا
03279,علشان كدا سوليفان
03280, دعا للاجتماع دا
03281, وزيرة الخزانة الأمريكية جانيت يلين
03282,بحيث تقعد معهم 
03283,وتقول لهم ممكن يعملوا إيه
03284,في بوتين واقتصاد روسيا
03285,وقبل ما أقول لكم سيادة الوزيرة قالت إيه 
03286,خليني أحكي لكم بشكل سريع 
03287,إزاي السيدة دي وصلت للمكانة
03288, اللي تخليها قاعدة في أهم غرفة عمليات 
03289,في الولايات المتحدة
03290, بتتناقش مع أكبر المسؤولين في البلد 
03291,إزاي ممكن يعاقبوا قوة نووية زي روسيا
03292, اتولدت جانيت يلين في مدينة بروكلين الأمريكية 
03293,والدتها كانت معلمة 
03294,ولكنها سابت التدريس وقعدت في البيت 
03295,علشان تربيها هي وأخوها جون 
03296,ووالدها كان طبيب 
03297,تخرجت يلن من مدرسة فورت هاميلتون الثانوية
03298, وكانت واحدة من أذكى الطلاب في دفعتها
03299, في كل سنة كان محرر المجلة الطلابية في المدرسة
03300, بيعمل مقابلة مع الطالب الأول على المدرسة 
03301,أثناء دراستها
03302,يلين كانت هي محرر المجلة الطلابية 
03303,وفي نفس الوقت 
03304,كانت هي الطالبة الأولى على المدرسة 
03305,علشان كدا كانت بتعمل المقابلة مع نفسها كل سنة
03306,المهم بعد ما تخرجت من الثانوية 
03307,بدأت تستعد للجامعة
03308,الرياضيات 
03309,وعلم الإنسان أو الأنثروبولوجيا
03310, والاقتصاد
03311,لكن لما دخلت جامعة براون 
03312,وحضرت دورة في الاقتصاد 
03313,وقعت في حب الاقتصاد 
03314,زي حالاتي كدا
03315,وقررت إنها هتكمل فيه
03316,بعدها بأربع سنين 
03317,تخرجت يلين من الجامعة 
03318,ولكن مسيرتها التعليمية موقفتش هنا
03319,جانيت بعد تخرجها
03320, سمعت محاضرة للاقتصادي الأمريكي 
03321,اللي كان مثل أعلى بالنسبة لها 
03322,والمحاضرة دي حمستها جدا إنها تعمل دكتوراه 
03323,البنت ذاكرت وأخدت درجة الدكتوراه في الاقتصاد 
03324,وبعدها اشتغلت أستاذ مساعد في جامعة هارفارد
03325,تزوجت جورج أكرلوف
03326,اللي قابلته قبلها بسنة في الكافتيريا 
03327,بتاعت مجلس الاحتياطي الفدرالي
03328,أكرلوف زوجها دا بقى
